step1
1224,1303,938,1596,1701,1330,1161,968,1489,1484,1102,1069,1397,1183,1102,1261,1201,1201
1223,1302,937,1595,1702,1333,1161,969,1490,1484,1102,1069,1397,1184,1102,1261,1200,1200
1224,1303,938,1597,1704,1332,1162,969,1489,1484,1102,1069,1396,1184,1102,1261,1201,1201
1226,1305,939,1597,1704,1335,1160,970,1489,1484,1102,1069,1398,1184,1102,1260,1201,1201
1226,1304,939,1598,1704,1335,1161,970,1488,1485,1102,1069,1396,1185,1102,1261,1201,1201
1226,1304,939,1596,1703,1335,1161,970,1489,1485,1103,1069,1398,1185,1103,1260,1201,1201
1225,1304,939,1599,1705,1333,1161,970,1489,1485,1103,1068,1397,1185,1103,1261,1200,1200
1224,1306,940,1597,1702,1332,1163,969,1489,1484,1104,1069,1397,1184,1104,1260,1201,1201
1224,1303,937,1596,1703,1334,1161,969,1490,1485,1102,1069,1397,1184,1102,1260,1201,1201
1224,1303,938,1598,1702,1333,1164,970,1490,1485,1103,1070,1396,1184,1103,1259,1200,1200
1224,1303,938,1595,1703,1334,1162,970,1491,1487,1104,1069,1396,1184,1104,1260,1200,1200
1224,1304,939,1596,1704,1334,1165,971,1490,1487,1104,1070,1397,1184,1104,1260,1200,1200
1225,1303,939,1597,1702,1334,1164,970,1490,1487,1104,1069,1396,1184,1104,1261,1200,1200
1226,1304,939,1597,1706,1335,1163,971,1491,1486,1104,1069,1397,1185,1104,1260,1200,1200
1226,1304,938,1598,1704,1335,1164,970,1489,1485,1104,1069,1397,1184,1104,1260,1201,1201
1226,1305,939,1597,1706,1336,1161,970,1489,1485,1103,1068,1397,1184,1103,1260,1200,1200
1225,1305,940,1599,1705,1335,1161,970,1489,1485,1102,1068,1397,1184,1102,1260,1200,1200
1226,1305,939,1597,1705,1336,1162,970,1489,1485,1103,1069,1396,1184,1103,1260,1200,1200
1225,1305,938,1599,1706,1335,1162,970,1491,1485,1103,1068,1396,1183,1103,1260,1200,1200
1227,1306,940,1598,1706,1337,1165,971,1490,1485,1104,1070,1397,1184,1104,1260,1200,1200
1227,1307,939,1600,1706,1336,1164,971,1490,1486,1104,1069,1397,1184,1104,1261,1201,1201
1226,1306,941,1600,1706,1336,1163,970,1490,1486,1104,1069,1398,1185,1104,1261,1201,1201
